,College_Code,College_Name,Branch_Code,Branch_Name,Branch_pref,Branch_Status,GOPENS_19,GOPENH_19,GOPENO_19,GSCS_19,GSCH_19,GSCO_19,GSTS_19,GSTH_19,GVJS_19,GVJH_19,GVJO_19,GNT1S_19,GNT1H_19,GNT1O_19,GNT2S_19,GNT2H_19,GNT2O_19,GNT3S_19,GNT3H_19,GNT3O_19,GOBCS_19,GOBCH_19,GOBCO_19,LOPENS_19,LOPENH_19,LOPENO_19,LSCS_19,LSCH_19,LSCO_19,LSTS_19,LSTH_19,LVJS_19,LVJH_19,LNT1S_19,LNT1H_19,LNT2S_19,LNT2H_19,LOBCS_19,LOBCH_19,LOBCO_19,PWDOPENS_19,PWDOPENH_19,DEFOPENS_19,TFWS_19,EWS_19,DEFOBCS_19,MI_19,LNT3S_19,LNT3H_19,GOPENS_20,GOPENH_20,GOPENO_20,GSCS_20,GSCH_20,GSCO_20,GSTS_20,GSTH_20,GVJS_20,GVJH_20,GNT1S_20,GNT1H_20,GNT1O_20,GNT2S_20,GNT2H_20,GNT2O_20,GNT3S_20,GNT3H_20,GOBCS_20,GOBCH_20,GOBCO_20,LOPENS_20,LOPENH_20,LOPENO_20,LSCS_20,LSCH_20,LSCO_20,LSTS_20,LSTH_20,LVJS_20,LVJH_20,LNT1S_20,LNT1H_20,LNT2S_20,LNT2H_20,LOBCS_20,LOBCH_20,LOBCO_20,PWDOPENS_20,PWDOPENH_20,DEFOPENS_20,TFWS_20,DEFROBCS_20,EWS_20,DEFRSCS_20,MI_20,LNT3S_20,LNT3H_20,GOPENS,GOPENH,GOPENO,GSCS,GSCH,GSCO,GSTS,GSTH,GSTO,GVJS,GVJH,GNT1S,GNT1H,GNT2S,GNT2H,GNT2O,GNT3S,GNT3H,GOBCS,GOBCH,GOBCO,LOPENS,LOPENH,LOPENO,LSCS,LSCH,LSCO,LSTS,LSTH,LVJS,LVJH,LNT1S,LNT1H,LNT2S,LNT2H,LOBCS,LOBCH,LOBCO,PWDOPENS,PWDOPENH,DEFOPENS,TFWS,DEFROBCS,EWS,DEFRSCS,DEFOBCS,MI,LNT3S,GOPENS_22,GOPENH_22,GOPENO_22,GSCS_22,GSCH_22,GSCO_22,GSTS_22,GSTH_22,GSTO_22,GVJS_22,GVJH_22,GVJO_22,GNT1S_22,GNT1H_22,GNT1O_22,GNT2S_22,GNT2H_22,GNT2O_22,GNT3S_22,GNT3H_22,GOBCS_22,GOBCH_22,GOBCO_22,LOPENS_22,LOPENH_22,LOPENO_22,LSCS_22,LSCH_22,LSCO_22,LSTS_22,LSTH_22,LVJS_22,LVJH_22,LNT1S_22,LNT1H_22,LNT2S_22,LNT2H_22,LOBCS_22,LOBCH_22,LOBCO_22,PWDOPENS_22,PWDOPENH_22,DEFOPENS_22,TFWS_22,DEFROBCS_22,EWS_22,PWDROBC_22,DEFRSCS_22,DEFOBCS_22,MI_22,LNT3S_22,GOPENS_23,GOPENH_23,GOPENO_23,GSCS_23,GSCH_23,GSCO_23,GSTS_23,GSTH_23,GVJS_23,GVJH_23,GNT1S_23,GNT1H_23,GNT2S_23,GNT2H_23,GNT2O_23,GNT3S_23,GNT3H_23,GOBCS_23,GOBCH_23,GOBCO_23,LOPENS_23,LOPENH_23,LOPENO_23,LSCS_23,LSCH_23,LSCO_23,LSTS_23,LSTH_23,LVJS_23,LVJH_23,LNT1S_23,LNT1H_23,LNT2S_23,LNT2H_23,LOBCS_23,LOBCH_23,LOBCO_23,PWDOPENS_23,PWDOPENH_23,DEFOPENS_23,TFWS_23
20,1105,"Prof. Ram Meghe nstitute of Technology & Research, Amravati ",110519110,Civil Engineering ,1,Home,0,32149,0,0,43335,0,0,53203,0,48107,0,0,39477,0,0,39540,0,0,36046,49883,0,37521,0,0,32065,0,0,36511,0,0,83914,0,53043,0,0,0,47326,0,36601,0,0,0,49760,23122,70991,0,0,0,0,0,49958,0,0,72699,76771,0,67507,0,70452,0,51723,54800,0,60786,0,0,74475,0,55754,0,0,49178,0,0,58935,78321,0,0,0,78603,0,63643,0,62104,0,0,56556,0,0,67209,36190,0,66451,0,0,0,0,0,77469,73027,0,97123,0,0,95365,0,0,96273,0,97131,0,100450,0,0,0,0,86932,99199,0,70153,71635,0,78434,0,0,0,0,0,0,0,0,97252,0,83147,78589,0,0,0,50757,0,94409,0,0,0,0,0,97172,96617,0,120452,116047,0,0,0,0,117791,105965,0,101452,106719,0,109625,105959,0,107388,0,107447,107498,0,81835,91157,0,112351,114147,0,0,0,103954,0,103451,0,99515,0,99215,104794,0,0,0,0,0,122007,0,0,0,0,0,0,106141,96617,0,91479,116047,0,95365,0,90791,0,90623,0,90688,105959,0,107388,0,101660,107498,0,93215,91157,0,104239,114147,0,0,0,103954,0,103451,0,91732,0,99215,104239,0,0,67209,50757
21,1105,"Prof. Ram Meghe nstitute of Technology & Research, Amravati ",110524210,Computer Science and Engineering ,2,Home,0,22607,0,0,33403,0,0,35547,0,31336,0,0,31795,0,0,36087,0,0,49531,0,0,24703,0,0,16059,0,0,27712,0,0,74681,0,0,0,0,0,33042,0,22335,0,0,0,30659,13040,81419,0,0,0,0,0,23988,0,0,35652,0,0,59586,0,37396,0,0,0,0,48002,0,0,61360,0,25481,0,0,22689,0,0,27591,0,0,73502,0,0,0,46643,0,58649,0,24422,0,0,0,77258,12747,0,30789,0,0,0,0,0,30247,0,0,94198,0,0,44582,0,0,23496,0,30100,0,43361,0,0,23279,0,19873,0,0,31059,0,0,54775,0,0,45489,0,34211,0,27291,0,22353,0,29580,0,0,0,78704,12509,93540,33605,100526,28407,0,0,0,22168,0,0,33141,0,0,79827,0,0,29306,0,0,31282,0,0,28273,0,0,34770,0,24384,0,0,20806,0,0,32962,0,0,88430,0,31121,0,30836,0,30937,0,23271,0,0,122436,45018,13157,86363,33849,0,48548,89860,0,0,0,18540,0,0,30067,0,0,108416,0,30145,0,31282,0,26065,0,0,48667,0,24989,0,0,24134,0,0,31443,0,0,96313,0,34211,0,32406,0,32999,0,23373,0,0,122436,45894,12624
22,1105,"Prof. Ram Meghe nstitute of Technology & Research, Amravati ",110524610,nformation Technology ,2,Home,0,38076,0,0,64514,68300,0,0,0,50723,0,0,62687,66671,0,0,41062,0,42602,0,0,43793,0,0,35606,0,0,65333,0,0,0,0,0,0,0,0,65572,0,40395,0,0,0,0,20590,61935,0,0,0,0,0,38431,0,0,51409,0,0,0,0,40462,0,48194,0,0,51215,0,0,57016,0,42800,0,0,35375,0,0,46201,0,0,0,0,68345,0,0,0,40393,0,34846,0,0,0,0,22563,0,60824,0,0,0,0,0,29683,0,0,39251,0,0,65945,0,0,36410,0,37036,0,47176,0,0,93251,0,31101,0,0,28973,0,0,37898,0,0,0,0,0,0,0,0,35363,0,29987,0,0,0,0,21115,0,50880,0,0,0,0,0,30946,0,0,36998,0,0,116838,0,0,39835,0,0,31436,0,0,37967,0,0,41742,0,33433,0,0,25801,0,0,33787,0,0,0,0,0,0,0,0,43627,0,30270,0,0,0,61859,15970,90289,46779,0,104311,0,0,0,0,30369,0,0,38249,0,0,116838,0,44494,0,30270,0,39136,0,0,38562,0,31927,0,0,26654,0,0,31475,0,0,0,0,68345,0,0,0,44676,0,28109,0,0,0,61859,16273
23,1105,"Prof. Ram Meghe nstitute of Technology & Research, Amravati ",110537210,Electronics and Telecommunication Engg ,3,Home,0,61562,59667,0,86362,0,0,79710,0,0,0,0,77305,0,0,64911,0,0,0,0,0,72724,76447,0,51805,49755,0,63385,75998,0,85909,0,0,0,0,0,84977,0,62436,65809,0,0,0,30690,0,0,0,0,0,0,67587,0,0,86326,0,0,0,0,0,0,81464,82143,0,81324,0,0,0,0,78997,83543,0,64039,57049,0,86912,0,0,0,0,0,0,83942,0,0,0,74711,69177,0,0,0,39717,0,65922,0,0,0,0,0,58864,0,0,81078,0,0,0,0,0,74367,0,61658,0,68781,75598,0,0,0,60568,0,0,50486,0,0,86362,85417,0,0,0,72644,0,56692,0,86208,0,58277,0,0,0,0,37098,0,84997,0,0,0,0,0,55017,0,0,71576,0,0,0,0,0,68771,0,0,55849,0,0,69619,0,0,115939,0,57251,0,0,49238,0,0,70902,0,0,0,0,80125,0,0,0,64846,0,54766,0,0,0,0,36177,0,83998,0,0,0,0,0,0,59562,0,0,100611,0,0,0,0,74367,0,66024,0,92104,75598,0,115939,0,65289,83543,0,48633,57049,0,104032,85417,0,0,0,80125,0,83942,0,86208,0,64786,69177,0,0,0,43672
24,1105,"Prof. Ram Meghe nstitute of Technology & Research, Amravati ",110561210,Mechanical Engineering ,4,Home,0,42605,0,0,80620,0,0,51470,0,53587,0,0,66586,54144,0,39826,0,0,43004,0,0,55402,0,0,60033,24299,0,65022,0,0,0,0,0,0,0,0,0,0,0,51493,0,0,0,28903,35965,0,0,0,0,0,85900,0,0,67549,0,0,77126,0,0,0,77236,0,0,71204,0,0,0,0,74077,72953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86464,0,0,0,50940,0,0,0,0,0,0,0,100427,98949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94164,0,0,0,0,0,97701,0,0,122461,119711,0,0,0,0,114597,0,0,116382,100125,0,0,121337,0,0,0,105956,105840,0,94187,101631,0,114027,113830,0,0,0,0,0,119215,0,112713,0,107983,108076,0,0,0,0,0,107894,0,0,0,0,0,0,76390,98949,0,122461,119711,0,77126,0,114597,0,116382,0,71204,121337,0,0,0,105956,105840,0,97953,101631,0,114027,113830,0,0,0,0,0,119215,0,112713,0,107983,108076,0,0,0,50940
25,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of nstitution(Integrated Campus), Amravati ",110719110,Civil Engineering ,1,Home,0,43898,0,0,52942,53642,0,46417,0,63253,0,0,47166,0,0,0,50868,0,52079,0,0,47184,48360,0,40328,31704,0,0,40591,0,0,0,0,0,0,0,51753,0,48376,46114,0,0,0,29812,0,0,0,0,0,0,66726,64671,0,87771,0,0,84186,0,81761,0,74887,0,0,77089,80823,0,0,0,80186,83751,0,55101,51259,0,76030,79385,0,87906,0,0,0,0,0,0,0,70920,57810,0,0,0,48549,0,87615,0,0,0,0,0,74194,69640,0,94070,0,0,0,0,0,0,0,0,0,81436,86313,0,0,0,78640,83862,0,72327,0,0,92843,0,0,83156,0,0,0,0,0,0,0,83523,75722,0,0,0,35520,0,100352,0,0,0,0,0,80530,0,0,94989,0,0,117957,0,0,0,119396,0,118218,0,0,100267,105944,0,97708,0,91078,92464,0,87098,92630,0,93351,102000,0,0,0,0,0,0,0,0,0,94881,95763,0,0,0,57082,0,121481,0,0,0,0,0,0,110750,69640,0,91442,0,0,117957,0,81761,0,118218,0,105894,103866,0,97708,0,98819,98386,0,90179,92630,0,90823,102000,0,87906,0,0,0,0,0,0,0,100732,104762,0,0,0,69227
26,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of nstitution(Integrated Campus), Amravati ",110724210,Computer Science and Engineering ,2,Home,0,29677,0,0,49010,0,0,66243,0,42087,53158,0,30896,0,0,67370,82802,0,64565,0,0,34139,0,0,24562,0,0,38990,0,0,73449,0,28259,0,0,0,31119,0,39779,0,0,0,0,22597,86213,0,0,0,0,0,43015,0,0,60566,0,0,0,0,0,0,54235,0,0,73403,0,0,0,0,46532,0,0,37713,0,0,65129,0,0,0,0,44828,0,58165,0,37789,0,42987,0,0,0,0,27049,0,80286,0,0,0,0,0,36437,0,0,54953,0,0,77282,0,0,52964,0,40417,0,69039,0,0,49463,0,38470,0,0,32831,0,0,52565,0,0,0,0,60034,0,45871,0,57835,0,36053,0,0,0,0,20788,0,59600,0,0,0,0,0,38369,0,0,47681,0,0,107593,0,0,48184,0,0,40902,0,0,52036,0,0,60667,0,40053,0,0,36408,0,0,46546,0,0,100296,0,48736,0,43812,0,38811,0,38273,0,0,0,70778,23056,79650,60001,0,93033,99943,0,0,0,42642,0,0,47041,0,0,107593,0,52964,0,38957,0,62575,0,0,60667,0,39972,0,0,42368,0,0,46973,0,0,100296,0,48426,0,39833,0,42971,0,42826,0,0,0,70778,23691
27,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of nstitution(Integrated Campus), Amravati ",110729310,Electrical Engineering ,3,Home,0,51656,0,0,77446,86364,0,0,0,0,0,0,0,0,0,59447,0,0,0,0,0,56606,63985,0,49584,0,0,53804,0,0,0,0,0,0,0,0,0,0,0,49546,0,0,0,31602,0,0,0,0,0,0,68277,0,0,80397,0,0,0,0,0,0,0,0,0,0,86579,0,0,0,76170,0,0,56175,0,0,0,86427,0,0,0,0,0,0,0,61250,0,68475,53958,0,0,0,46478,0,65236,0,0,0,0,0,73636,70723,0,90508,92878,0,0,0,0,96880,0,0,0,88057,0,0,0,0,83199,84390,0,56846,57294,0,100112,66897,0,0,0,0,0,0,0,0,0,66280,76635,0,0,0,34678,0,97972,0,0,0,0,0,68860,0,0,74043,78184,0,0,0,0,73449,0,0,73135,83630,0,78054,84200,0,0,0,73006,0,0,60872,0,0,63122,0,0,0,0,0,0,0,0,0,0,72460,0,0,0,0,46277,0,119017,0,0,0,0,0,0,93426,70723,0,99657,92878,0,0,0,96880,0,73135,0,88057,86579,0,0,0,98960,84390,0,60394,57294,0,100112,86427,0,0,0,0,0,0,0,61250,0,87152,76635,0,0,0,46867
28,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of nstitution(Integrated Campus), Amravati ",110737210,Electronics and Telecommunication Engg ,3,Home,0,43834,40113,0,85478,86126,0,0,0,0,0,0,49668,0,0,0,0,0,0,0,0,54180,60240,0,35792,0,0,77063,32189,0,0,0,0,0,0,0,71213,0,48048,49196,0,0,0,26125,0,0,0,0,0,0,72143,71249,0,87385,0,0,0,0,0,0,0,0,0,78549,0,0,0,0,75995,0,0,59719,55190,0,80056,0,0,0,0,0,0,0,0,0,0,65830,73345,0,0,0,41929,0,56656,0,0,0,0,0,65395,0,0,90573,0,0,0,0,0,0,0,95002,0,81862,88492,0,0,0,67946,69312,0,53174,0,0,87674,92376,0,0,0,0,0,0,0,0,0,62990,0,0,0,0,45580,0,95114,0,0,0,0,0,58889,0,0,73257,0,0,100831,0,0,87035,0,0,60956,0,0,80387,0,0,0,0,60579,0,0,53078,0,0,74134,0,0,0,0,0,0,0,0,0,0,57883,0,0,0,75059,41964,0,90814,0,0,0,0,0,0,65449,71249,0,100058,0,0,100831,0,87035,0,95002,0,108752,88492,0,0,0,70362,69312,0,60154,55190,0,102263,92376,0,0,0,0,0,0,0,0,0,59000,73345,0,0,75059,40082
29,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of nstitution(Integrated Campus), Amravati ",110761210,Mechanical Engineering ,4,Home,0,66112,86067,0,86995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71941,27333,0,54420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42629,0,84441,0,0,0,0,81750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84779,0,0,76102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99722,91323,0,98153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83446,0,0,0,92839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95833,0,0,0,0,0,89771,0,0,100488,103897,0,0,0,0,0,0,0,99932,0,0,108670,114055,0,0,0,95817,0,0,83973,0,0,89486,108804,0,0,0,0,0,0,0,0,0,99849,102084,0,0,0,66118,0,110305,0,0,0,0,0,0,83690,91323,0,100488,103897,0,0,0,0,0,99932,0,108670,114055,0,0,0,85881,0,0,83973,92839,0,89486,108804,0,0,0,0,0,0,0,0,0,99849,102084,0,0,0,66118
30,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111419110,Civil Engineering ,1,Home,0,34855,0,0,48575,49742,0,53003,0,0,0,0,0,59692,0,47158,0,0,61682,0,0,37068,0,0,33594,0,0,38131,0,0,52592,0,0,0,44856,0,0,0,76285,0,0,0,46398,27695,67322,0,0,0,0,0,58581,0,0,69125,0,0,0,0,0,0,0,0,0,76298,0,0,0,0,70181,0,0,58462,0,0,65866,70825,0,0,0,0,0,88558,0,0,0,66523,0,0,0,78589,31723,0,86715,0,0,0,0,0,74661,74509,0,88078,0,0,74679,92512,0,97379,0,0,0,0,0,0,0,0,86339,88468,0,81748,75115,0,95522,100474,0,0,0,0,0,0,0,0,0,0,78393,0,0,0,53549,0,72164,0,0,0,0,0,88716,0,0,106937,109319,0,0,0,0,105481,0,0,105542,106045,0,112361,111694,0,0,0,96852,93921,0,76525,0,0,99831,111644,0,0,0,0,0,0,0,0,0,86619,0,0,0,122406,59246,0,122466,0,0,0,0,0,0,102049,74509,0,100896,109319,0,74679,0,105481,0,105542,0,112361,111694,0,0,0,87115,93921,0,113260,75115,0,91333,90807,0,0,0,0,0,88558,0,0,0,86619,78393,0,0,122406,66097
31,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111424210,Computer Science and Engineering ,2,Home,0,30297,0,0,43443,0,0,77672,0,62136,0,0,30396,0,0,68408,0,0,70091,0,0,33655,0,0,23747,0,0,31562,0,0,0,0,57145,0,34845,0,75426,0,30564,0,0,0,0,19411,81223,0,0,0,54228,0,33682,0,0,53194,0,0,84083,0,68232,0,44321,0,0,54774,0,0,45500,0,38105,0,0,24768,0,0,47860,0,0,40694,0,50613,0,0,0,70871,0,32851,0,0,47362,57889,17675,0,45512,0,0,0,0,0,31780,0,0,45112,0,0,83444,0,0,48868,0,40023,0,51924,0,0,70964,0,33127,0,0,26916,0,0,35999,0,0,86862,0,58161,0,28576,0,45529,0,32518,0,0,0,62240,19092,0,42161,0,0,0,0,0,33251,0,0,46260,0,0,106529,0,0,59330,0,0,35075,0,0,40499,0,0,46556,0,34394,0,0,29013,0,0,44592,0,0,103132,0,66571,0,47595,0,37064,0,33308,0,0,110922,73554,16193,100783,45879,0,0,111137,0,0,0,31312,0,0,47186,0,0,107744,0,60276,0,38387,0,39690,0,0,47351,0,46630,0,0,33689,0,0,46743,0,0,101539,0,67801,0,47595,0,38051,0,31693,0,0,110922,86371,16271
32,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111424610,nformation Technology ,2,Home,0,43100,0,0,62807,0,0,0,0,67934,83705,0,51256,74925,0,60499,0,0,48869,65147,0,48059,0,0,40925,0,0,82657,0,0,0,0,0,0,48642,0,0,0,44827,0,0,0,80336,26634,51827,0,0,0,0,0,46470,0,0,59691,0,0,0,0,0,0,64958,0,0,71287,0,0,0,0,49743,0,0,44627,0,0,49157,0,0,0,0,0,0,0,0,72106,0,46679,0,0,0,0,28180,0,68025,0,0,0,0,0,38036,0,0,52740,0,0,76355,0,0,50434,0,44399,0,71859,0,0,70993,0,42022,0,0,36769,0,0,54095,0,0,0,0,78143,0,49511,0,58693,0,41758,0,0,0,0,26912,0,53398,0,0,0,0,0,39660,0,0,48814,0,0,96993,0,0,56864,0,0,50740,0,0,49858,0,0,69229,0,40522,0,0,37388,0,0,47572,0,0,119968,0,50066,0,0,0,51963,0,39102,0,0,0,0,20750,0,56822,0,0,0,0,0,0,43084,0,0,47457,0,0,96993,0,56864,0,49003,0,48296,0,0,70993,0,38738,0,0,39644,0,0,47193,0,0,119968,0,78143,0,49511,0,60890,0,39753,0,0,0,0,23135
33,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111437210,Electronics and Telecommunication Engg ,3,Home,0,60248,56038,0,80362,81436,0,0,0,66313,0,0,0,0,0,72816,0,0,0,0,0,72324,74057,0,51955,0,0,79948,53185,0,0,0,0,0,0,0,0,0,59053,72693,0,0,0,30226,83306,0,0,0,0,0,71952,70645,0,86387,0,0,0,0,0,0,77513,0,0,81744,0,0,0,0,86029,0,0,62530,0,0,75805,0,0,0,0,0,0,74482,0,0,0,73714,81217,0,0,0,38577,0,85776,0,0,0,0,0,63081,0,0,85047,0,0,0,0,0,80254,0,77570,0,83777,92943,0,0,0,64779,0,0,61121,0,0,79739,0,0,0,0,0,0,72009,0,100279,0,60752,0,0,0,0,41938,0,84256,0,0,0,0,0,57711,0,0,74660,0,0,0,0,0,81145,84388,0,68734,0,0,75486,0,0,81193,0,60389,0,0,51365,0,0,68329,0,0,0,0,114964,0,0,0,66073,0,57178,0,0,0,91163,37931,0,82434,0,0,0,0,0,0,64350,70645,0,106944,0,0,0,0,81145,0,94273,0,103667,92943,0,81193,0,68428,0,0,49700,0,0,99036,0,0,0,0,114964,0,74482,0,100279,0,66260,81217,0,0,91163,40733
34,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111461210,Mechanical Engineering ,4,Home,0,43601,0,0,46969,60236,0,54034,0,46584,0,0,0,0,0,46273,0,0,68850,0,0,53780,0,0,50261,72882,0,0,0,0,0,0,84153,0,0,0,0,0,61890,0,0,0,0,28895,0,0,0,0,0,0,63713,0,0,80119,0,0,76163,0,0,0,0,0,0,0,0,0,0,0,71845,78308,0,77189,81177,0,0,0,0,0,0,0,0,0,0,0,0,80862,0,0,0,0,49206,0,83982,0,0,0,0,0,80031,80974,0,96069,97117,0,99023,0,0,100030,0,99770,0,0,0,0,0,0,95782,96902,0,84376,94496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65173,0,96854,0,0,0,0,0,89673,90798,0,110764,97562,0,93785,0,0,92800,114973,0,109756,0,0,117431,0,0,0,0,101761,99885,0,81147,81833,0,112621,113601,0,0,0,0,0,0,0,0,0,85788,107018,0,0,0,72345,0,112300,0,0,0,0,0,0,92875,90798,0,92111,97562,0,80769,0,100030,0,109756,0,117431,0,0,0,0,91533,92331,0,109738,108111,0,112621,113601,0,0,0,0,0,0,0,0,0,85788,107018,0,0,0,79753
35,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111619110,Civil Engineering ,1,Home,0,44451,44057,0,54570,58055,0,0,0,45958,0,0,56882,0,0,0,0,0,0,68012,0,48563,0,0,40011,0,0,49043,0,0,0,0,0,0,0,0,0,0,49617,0,0,0,0,30444,82723,0,0,0,0,0,83645,63122,0,86890,0,0,70545,0,86718,0,0,0,0,0,0,0,0,0,68871,86973,0,0,47803,0,0,0,0,0,0,64654,0,0,0,0,0,0,0,0,0,0,55274,0,87029,0,0,0,0,0,87052,85818,0,99937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98975,0,0,85396,96679,0,0,0,0,0,0,0,0,0,0,0,0,83043,0,0,0,0,63863,0,91397,0,0,0,0,0,97145,112280,0,113721,0,0,0,0,0,0,0,0,116759,118818,0,0,0,0,0,0,114658,121485,0,103524,0,0,0,120251,0,0,0,0,0,0,0,0,0,106879,110525,0,83828,0,76394,0,101266,0,0,0,0,0,0,85993,100768,0,91847,0,0,70545,0,86718,0,116759,0,0,0,0,0,0,90791,121485,0,103524,96679,0,0,120251,0,0,0,64654,0,0,0,0,0,106879,110525,0,83828,0,89471
36,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111624210,Computer Science and Engineering ,2,Home,0,45602,0,0,64414,76590,0,0,0,0,0,0,50755,79712,0,65255,0,0,61608,0,0,56650,0,0,39742,0,0,48228,0,0,0,0,0,0,0,0,58487,0,44048,0,0,0,83414,34671,39867,0,0,0,0,0,59300,0,0,73966,0,0,79135,0,0,0,0,0,0,78923,0,0,0,0,73334,0,0,47238,0,0,67911,0,0,0,0,0,0,0,0,0,0,63717,52400,0,0,0,39486,0,73411,0,0,0,0,0,54198,0,0,65018,66370,0,0,0,0,59285,0,55979,0,85267,90619,0,0,0,59610,0,0,45696,0,0,57339,0,0,0,0,59345,0,61249,0,79724,0,54672,0,0,0,0,30357,0,73166,0,0,0,0,0,59880,0,0,74746,0,0,0,0,0,64605,0,0,60776,0,0,67242,0,0,93338,0,62463,0,0,48726,0,0,70798,0,0,0,0,68582,0,0,0,85282,0,60058,0,0,0,103395,42623,0,78338,0,0,0,0,0,0,59795,0,0,89491,66370,0,79135,0,64605,0,60776,0,72237,90619,0,93338,0,64410,0,0,48007,0,0,91428,0,0,0,0,68582,0,61249,0,85282,0,59680,52400,0,0,103395,52906
37,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111650710,Chemical Engineering ,5,Home,0,38086,0,0,47120,0,0,0,0,63795,0,0,40233,0,0,0,0,0,0,0,0,51804,0,0,31680,0,0,37377,0,0,0,0,0,0,0,0,0,0,48043,0,0,0,29354,24289,32860,0,0,0,0,0,84821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65071,0,0,0,0,0,0,0,0,0,0,0,0,0,87148,0,0,0,0,53003,0,73871,0,0,0,0,0,90748,91514,0,0,0,0,0,0,0,0,0,96370,0,91819,97349,0,0,0,99952,0,0,74680,0,0,99750,0,0,0,0,0,0,0,0,0,0,97438,0,0,0,0,0,0,99891,0,0,0,0,0,94719,0,0,118332,117836,0,0,0,0,0,0,0,115584,0,0,0,0,0,0,0,121418,120225,0,87211,0,0,92017,0,0,0,0,0,0,0,0,0,0,115352,0,0,0,0,0,0,121171,0,0,0,0,0,0,90169,91514,0,118332,117836,0,0,0,0,0,115584,0,91819,97349,0,0,0,121418,120225,0,97841,0,0,99750,0,0,0,0,0,0,0,0,0,0,92186,0,0,0,0,53003
38,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111661210,Mechanical Engineering ,4,Home,0,86481,46661,0,50783,0,0,0,0,0,0,0,61265,0,0,0,52594,0,0,0,0,55225,63505,0,72881,64769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39241,0,0,0,0,0,0,63056,88395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78858,0,84799,0,0,0,0,0,98597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121327,119492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111244,119986,0,0,120745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121306,0,0,0,0,0,0,90808,119492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111244,119986,0,81038,120745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78858
39,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad ",111719110,Civil Engineering ,1,Home,0,49552,49986,0,86814,0,0,62961,0,55232,0,0,0,0,0,0,0,0,63310,0,0,62789,70338,0,60061,0,0,61768,56318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55666,59506,0,0,0,0,0,87073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87881,0,0,0,0,0,100219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91007,0,0,0,0,0,98771,96072,0,115127,0,0,0,0,0,99043,0,0,102186,0,0,118497,0,0,0,0,122003,0,0,101453,0,0,0,0,0,0,0,0,0,0,0,0,0,111124,0,0,0,0,0,0,101105,0,0,0,0,0,0,88806,96072,0,115127,0,0,0,0,99043,0,102186,0,118497,0,0,0,0,122003,0,0,102239,0,0,0,0,0,0,0,0,0,0,0,0,0,111124,0,0,0,0,0
